Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
f63f45c5-3cf4-3a17-807e-35c5705169b5,52ac010c-5a9e-307e-a330-92238d8ccbc7,Odell776 Jacobson885,M,CERTIFIED REGISTERED NURSE ANESTHETIST,298 CAREW ST,SPRINGFIELD,MA,01104-2316,42.115454,-72.539978,0
88781d33-8241-3d63-83c5-7dc794822dac,52ac010c-5a9e-307e-a330-92238d8ccbc7,Mitchell808 Wiegand701,M,CERTIFIED REGISTERED NURSE ANESTHETIST,298 CAREW ST,SPRINGFIELD,MA,01104-2316,42.115454,-72.539978,0
2a2ff914-9c4e-3c5c-b50e-fb8448442575,52ac010c-5a9e-307e-a330-92238d8ccbc7,Vince741 Runolfsson901,M,CERTIFIED REGISTERED NURSE ANESTHETIST,298 CAREW ST,SPRINGFIELD,MA,01104-2316,42.115454,-72.539978,0
52be36c5-da17-35e3-89b4-9945c718d853,52ac010c-5a9e-307e-a330-92238d8ccbc7,Freddy176 Mayer370,M,CERTIFIED REGISTERED NURSE ANESTHETIST,298 CAREW ST,SPRINGFIELD,MA,01104-2316,42.115454,-72.539978,0
bcc2a178-188e-3994-865b-f31c2b14010c,52ac010c-5a9e-307e-a330-92238d8ccbc7,Lucio648 Moore224,M,CERTIFIED REGISTERED NURSE ANESTHETIST,298 CAREW ST,SPRINGFIELD,MA,01104-2316,42.115454,-72.539978,0
9b46eaa3-9bbb-37e2-8728-21537f3f80fe,52ac010c-5a9e-307e-a330-92238d8ccbc7,Laraine204 Weimann465,F,CERTIFIED REGISTERED NURSE ANESTHETIST,298 CAREW ST,SPRINGFIELD,MA,01104-2316,42.115454,-72.539978,0
d3267083-0a85-36f0-9cb4-d14e37ee27cd,52ac010c-5a9e-307e-a330-92238d8ccbc7,Kathey482 Rosenbaum794,F,CERTIFIED REGISTERED NURSE ANESTHETIST,298 CAREW ST,SPRINGFIELD,MA,01104-2316,42.115454,-72.539978,0
2d49a092-94b5-3f7f-9262-c1f5030d7173,52ac010c-5a9e-307e-a330-92238d8ccbc7,Graham902 Bernhard322,M,CERTIFIED REGISTERED NURSE ANESTHETIST,298 CAREW ST,SPRINGFIELD,MA,01104-2316,42.115454,-72.539978,0
c0efd74d-3889-3cca-ac0f-ab6077f5eef9,52ac010c-5a9e-307e-a330-92238d8ccbc7,María Teresa440 Uribe503,F,CERTIFIED REGISTERED NURSE ANESTHETIST,298 CAREW ST,SPRINGFIELD,MA,01104-2316,42.115454,-72.539978,0
1d636f70-2722-3b20-894f-1f6725fda361,52ac010c-5a9e-307e-a330-92238d8ccbc7,Frankie174 Spinka232,M,CERTIFIED REGISTERED NURSE ANESTHETIST,298 CAREW ST,SPRINGFIELD,MA,01104-2316,42.115454,-72.539978,0
2e3ce6cc-3663-33d8-addc-70e203cc96c3,52ac010c-5a9e-307e-a330-92238d8ccbc7,Eugene421 Okuneva707,F,CERTIFIED REGISTERED NURSE ANESTHETIST,298 CAREW ST,SPRINGFIELD,MA,01104-2316,42.115454,-72.539978,0
e0d0372b-b3a1-324b-8138-4cfc4d0c4185,52ac010c-5a9e-307e-a330-92238d8ccbc7,Tynisha348 Witting912,F,CERTIFIED REGISTERED NURSE ANESTHETIST,298 CAREW ST,SPRINGFIELD,MA,01104-2316,42.115454,-72.539978,0
80b2e302-aa9e-366e-822d-03271c405788,52ac010c-5a9e-307e-a330-92238d8ccbc7,Hobert364 Schaefer657,M,CERTIFIED REGISTERED NURSE ANESTHETIST,298 CAREW ST,SPRINGFIELD,MA,01104-2316,42.115454,-72.539978,0
feed0e1b-9a27-3574-8260-c1703c90cd7f,52ac010c-5a9e-307e-a330-92238d8ccbc7,Danial835 McDermott739,M,ANESTHESIOLOGY,298 CAREW ST,SPRINGFIELD,MA,01104-2316,42.115454,-72.539978,0
c3d1d807-61e7-38d5-986e-c241edef696a,52ac010c-5a9e-307e-a330-92238d8ccbc7,Adán600 Burgos636,M,ANESTHESIOLOGY,298 CAREW ST,SPRINGFIELD,MA,01104-2316,42.115454,-72.539978,0
3cfdb18c-dfa8-36e6-965f-64def52fb8bd,52ac010c-5a9e-307e-a330-92238d8ccbc7,Tatum703 Wiegand701,F,ANESTHESIOLOGY,298 CAREW ST,SPRINGFIELD,MA,01104-2316,42.115454,-72.539978,0
1a320345-1fa3-3588-b398-c0700c948799,52ac010c-5a9e-307e-a330-92238d8ccbc7,Shiela18 Runolfsson901,F,ANESTHESIOLOGY,298 CAREW ST,SPRINGFIELD,MA,01104-2316,42.115454,-72.539978,0
757dd58a-ee7b-3362-98d7-2691712367d9,52ac010c-5a9e-307e-a330-92238d8ccbc7,Danial835 McDermott739,M,GENERAL PRACTICE,298 CAREW ST,SPRINGFIELD,MA,01104-2316,42.115454,-72.539978,51
4e98b958-fecb-3edb-b306-90cc823c900e,327c1266-0cfb-3967-b558-6b59e8389195,Manual570 Ondricka197,M,GENERAL PRACTICE,409 POND ST,BRAINTREE,MA,02184-6853,42.205416,-71.00216800000003,16
9d0dfe17-cb4c-3810-9d19-aae8d7f75d5c,23cd1876-e6bf-3793-b086-4d8c606f4560,Cleo27 Waters156,F,OPTOMETRY,150 YORK ST CLT PATIENT DEPT,STOUGHTON,MA,02072-1881,42.119006,-71.10365,0
a677e0ab-dbac-3946-8fde-93fa96c5c4fa,23cd1876-e6bf-3793-b086-4d8c606f4560,Cleo27 Waters156,F,GENERAL PRACTICE,150 YORK ST CLT PATIENT DEPT,STOUGHTON,MA,02072-1881,42.119006,-71.10365,69
08adaee4-17e4-3ae1-a5e6-5d77525e7464,1248b93c-56ef-3c3a-adab-56eb2c991c4d,Brian582 Rowe323,M,GENERAL PRACTICE,1234 BROADWAY,SOMERVILLE,MA,02144-1703,42.390445,-71.101033,39
7944072c-643f-34ee-944a-774ced645f2c,d65460f9-42a7-3db9-a454-e9771027f81f,Shizuko29 Cummerata161,F,NURSE PRACTITIONER,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
1e30ac0e-4163-3b99-9608-d614588eadda,d65460f9-42a7-3db9-a454-e9771027f81f,Romeo514 Wunsch504,M,NURSE PRACTITIONER,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
e91724b6-f6f4-34bf-9739-01f95835052b,d65460f9-42a7-3db9-a454-e9771027f81f,Kari181 Greenholt190,F,NURSE PRACTITIONER,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
d7589223-fce1-30b0-8ce0-fab05c2dd37a,d65460f9-42a7-3db9-a454-e9771027f81f,Manual570 Brown30,M,NURSE PRACTITIONER,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
9b36d3f9-05fd-3937-9ee9-3b1e9b27fa3e,d65460f9-42a7-3db9-a454-e9771027f81f,Víctor493 Franco581,M,PSYCHIATRY,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
442fe2c0-ab35-38b2-b3cc-1e1e826f4cbe,d65460f9-42a7-3db9-a454-e9771027f81f,Romeo514 Wunsch504,M,PSYCHIATRY,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
a54490bb-758c-32e2-a5a7-6be9a88d26db,d65460f9-42a7-3db9-a454-e9771027f81f,Kari181 Greenholt190,F,PSYCHIATRY,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
728fbd11-9c42-37e6-8fbe-6e42041742b5,d65460f9-42a7-3db9-a454-e9771027f81f,Manual570 Brown30,M,PSYCHIATRY,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
1b939693-7a63-3a39-a556-bc3da8fb0702,d65460f9-42a7-3db9-a454-e9771027f81f,Kip442 Cummerata161,M,CLINICAL PSYCHOLOGIST,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
06700802-f465-37f0-937a-a44e561546b2,d65460f9-42a7-3db9-a454-e9771027f81f,Kip442 Cummerata161,M,CLINICAL SOCIAL WORKER,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
ef3b02df-243c-39d0-b898-a52e6b049ab5,d65460f9-42a7-3db9-a454-e9771027f81f,Sana377 Wunsch504,F,CLINICAL SOCIAL WORKER,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
b6d51077-7dff-3584-ad0f-59f17a4e6318,d65460f9-42a7-3db9-a454-e9771027f81f,Gavin481 Greenholt190,M,CLINICAL SOCIAL WORKER,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
acfa38b5-74c5-3d0b-a9b8-81fbdcc24c96,d65460f9-42a7-3db9-a454-e9771027f81f,Jenice416 Brown30,F,CLINICAL SOCIAL WORKER,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
0b82d25a-addc-3a8f-9660-16888f20f123,d65460f9-42a7-3db9-a454-e9771027f81f,Mia349 O'Kon634,F,CLINICAL SOCIAL WORKER,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
5739f175-5927-3e12-89d6-e4a27bc5e41a,d65460f9-42a7-3db9-a454-e9771027f81f,Óscar156 Velásquez56,M,CLINICAL SOCIAL WORKER,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
8cb38c6b-4df5-3972-a6e6-b1b6a370e87d,d65460f9-42a7-3db9-a454-e9771027f81f,Hassie51 Bernhard322,F,CLINICAL SOCIAL WORKER,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
66e3521e-0dc3-347b-99e4-2aeaecdc9455,d65460f9-42a7-3db9-a454-e9771027f81f,Bennett146 Breitenberg711,M,CLINICAL SOCIAL WORKER,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
d391db9b-0089-3b2a-8e88-103ee4333100,d65460f9-42a7-3db9-a454-e9771027f81f,Julee121 Keeling57,F,CLINICAL SOCIAL WORKER,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
da5c3d25-267c-3d9a-8dee-066e54249e43,d65460f9-42a7-3db9-a454-e9771027f81f,Kevin729 Friesen796,M,CLINICAL SOCIAL WORKER,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
1a6efacf-04b8-3624-8759-0d6b76ede14b,d65460f9-42a7-3db9-a454-e9771027f81f,Samuel331 Reynolds644,M,CLINICAL SOCIAL WORKER,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
87bf0589-3ad7-3380-94f5-17fa19ac7216,d65460f9-42a7-3db9-a454-e9771027f81f,Kip442 Cummerata161,M,GENERAL PRACTICE,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,21
519eb385-e5e9-3e3b-b891-5b382f9e8449,d65460f9-42a7-3db9-a454-e9771027f81f,Shizuko29 Cummerata161,F,CLINICAL NURSE SPECIALIST,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
a62640d9-579c-332e-a42e-2e59254e3810,d65460f9-42a7-3db9-a454-e9771027f81f,Sana377 Wunsch504,F,CLINICAL NURSE SPECIALIST,173 CHELSEA ST,EVERETT,MA,02149-4632,42.405938,-71.054649,0
8b517a84-5ecc-3f39-85be-32c558df7808,e93b17b9-4ec5-3f0a-aede-0f8b80d15fb7,Lance203 Larson43,M,GENERAL PRACTICE,70 E ST,METHUEN,MA,01844-4597,42.742751,-71.178588,45
aaa3b5ca-1981-3d32-9010-c39e3317f6c9,015402d0-d042-30eb-8ded-cf7094334606,Ester635 Rico947,F,GENERAL PRACTICE,578 MAIN ST,MALDEN,MA,02148-3900,42.42938,-71.058706,34
e3ec84d6-4fda-39bc-95d0-f5ac5b60f682,ca424203-bd79-3a84-bdb0-1144382a31f1,Jon665 Cormier289,M,NURSE PRACTITIONER,324 MASSACHUSETTS AVE,LUNENBURG,MA,01462-1219,42.582607,-71.720464,0
40a9dde1-8ca4-38fa-9257-9e1d5608b3d1,ca424203-bd79-3a84-bdb0-1144382a31f1,Tiffani287 Wisoky380,F,NURSE PRACTITIONER,324 MASSACHUSETTS AVE,LUNENBURG,MA,01462-1219,42.582607,-71.720464,0
35b93461-894d-3342-8551-a23180d65935,ca424203-bd79-3a84-bdb0-1144382a31f1,Vivan376 Cormier289,F,FAMILY PRACTICE,324 MASSACHUSETTS AVE,LUNENBURG,MA,01462-1219,42.582607,-71.720464,0
923f6f86-be32-3697-9c1a-fe3b32054086,ca424203-bd79-3a84-bdb0-1144382a31f1,Refugio197 Wisoky380,M,FAMILY PRACTICE,324 MASSACHUSETTS AVE,LUNENBURG,MA,01462-1219,42.582607,-71.720464,0
c4538e5e-71dc-34e6-9cc4-c44164566be3,ca424203-bd79-3a84-bdb0-1144382a31f1,Liza900 Gorczany269,F,FAMILY PRACTICE,324 MASSACHUSETTS AVE,LUNENBURG,MA,01462-1219,42.582607,-71.720464,0
7d12e415-5ef7-3d07-85e5-bcbc35a20fdf,ca424203-bd79-3a84-bdb0-1144382a31f1,Jon665 Cormier289,M,GENERAL PRACTICE,324 MASSACHUSETTS AVE,LUNENBURG,MA,01462-1219,42.582607,-71.720464,32
a59638ec-5ba4-3b95-b69d-2f289c532072,e66e619d-3f9c-380e-9a1e-ac2e1fd258de,Felton646 Leuschke194,M,GENERAL PRACTICE,300 OCEAN AVE,REVERE,MA,02151-3675,42.421005,-70.99036,15
86b40d2c-b160-3c42-8c71-a04975e11c8a,d1274182-93d4-3f3c-96e3-c3ff3df9a2c3,Annalee788 Goyette777,F,OBSTETRICS/GYNECOLOGY,1 CITY HALL PLZ,MELROSE,MA,02176-3149,42.455723,-71.05901899999999,0
ac23d12a-60f8-38e1-948d-7e3ed8f7f420,d1274182-93d4-3f3c-96e3-c3ff3df9a2c3,Sherwood961 Bradtke547,M,OBSTETRICS/GYNECOLOGY,1 CITY HALL PLZ,MELROSE,MA,02176-3149,42.455723,-71.05901899999999,0
30b0cc07-6452-3f46-8261-0d65849443a8,d1274182-93d4-3f3c-96e3-c3ff3df9a2c3,Hershel911 Jast432,M,OBSTETRICS/GYNECOLOGY,1 CITY HALL PLZ,MELROSE,MA,02176-3149,42.455723,-71.05901899999999,0
ac5e92e9-eb34-3a29-a2be-974fce54044c,d1274182-93d4-3f3c-96e3-c3ff3df9a2c3,Annalee788 Goyette777,F,GENERAL PRACTICE,1 CITY HALL PLZ,MELROSE,MA,02176-3149,42.455723,-71.05901899999999,28
fec48af9-369e-3512-a7c7-1f2b2fc8e2f1,7bdd7bd6-d521-3b19-81b6-ce2ed80d9e74,Angelo118 Funk324,M,GENERAL PRACTICE,360 BROCKTON AVE,ABINGTON,MA,02351-2186,42.119966999999995,-70.957211,37
878074c0-6287-3a5d-83c1-4e36bc9a588b,ca2eaac0-decd-3e6b-9306-da358c0fcbf5,Gregg522 Cronin387,M,PHYSICAL THERAPY,2 BELMONT ST,EASTON,MA,02334,42.040515,-71.109329,0
b4d2834a-23fb-3c4c-a982-c7405255c15d,ca2eaac0-decd-3e6b-9306-da358c0fcbf5,Bobbye345 Wolff180,F,PHYSICAL THERAPY,2 BELMONT ST,EASTON,MA,02334,42.040515,-71.109329,0
bb047c9e-1d57-3f9a-9096-f5b404c504e3,ca2eaac0-decd-3e6b-9306-da358c0fcbf5,Gregg522 Cronin387,M,GENERAL PRACTICE,2 BELMONT ST,EASTON,MA,02334,42.040515,-71.109329,62
c6e8a7ad-5ecb-3da9-adf3-9b0df54f1d19,903c4e22-78f4-36e7-b4f0-e4078fb8b63c,Mona85 Wisozk929,F,PHYSICAL THERAPY,11 CABOT RD,WOBURN,MA,01801-1003,42.488769,-71.154438,0
127bb79b-5489-3f76-b0bb-e485d8d3c4ac,903c4e22-78f4-36e7-b4f0-e4078fb8b63c,Marty115 Schaefer657,F,PHYSICAL THERAPY,11 CABOT RD,WOBURN,MA,01801-1003,42.488769,-71.154438,0
6b1e0fb8-b04d-343e-affe-9bf21accf97f,903c4e22-78f4-36e7-b4f0-e4078fb8b63c,Timmy68 Boyle917,M,PHYSICAL THERAPY,11 CABOT RD,WOBURN,MA,01801-1003,42.488769,-71.154438,0
5df7e6f1-bdfe-357c-9d8e-5b609cff6538,903c4e22-78f4-36e7-b4f0-e4078fb8b63c,Mona85 Wisozk929,F,GENERAL PRACTICE,11 CABOT RD,WOBURN,MA,01801-1003,42.488769,-71.154438,26
094a6962-8f31-31c7-9bb3-46fde0c1ec63,becaf775-0041-30a7-9802-623266e93b53,Amiee221 Ledner144,F,PAIN MANAGEMENT,84 NEWBURY ST,PEABODY,MA,01960-3806,42.534279,-70.969782,0
ab004038-9c35-30c1-aede-8c76833d2810,becaf775-0041-30a7-9802-623266e93b53,Milo271 Ledner144,M,GENERAL PRACTICE,84 NEWBURY ST,PEABODY,MA,01960-3806,42.534279,-70.969782,40
e17f41ab-1a15-3d64-a725-bcf6a5a917a1,e764656f-57d0-3a78-ad62-f2b8eec3e53f,Sheryl275 Mraz590,F,GENERAL PRACTICE,2110 DORCHESTER AVE,DORCHESTER,MA,02124-5699,42.33196,-71.020173,52
40da1961-9067-31bd-97d0-65653488da9b,c2751801-8047-30ce-ba9b-72afebaae76a,Richie600 VonRueden376,M,UROLOGY,1 WALLACE BASHAW JR WAY,NEWBURYPORT,MA,01950,42.812358,-70.89109499999998,0
590a59fb-55bc-3994-a639-61a508f87d99,c2751801-8047-30ce-ba9b-72afebaae76a,Travis723 Rippin620,F,UROLOGY,1 WALLACE BASHAW JR WAY,NEWBURYPORT,MA,01950,42.812358,-70.89109499999998,0
745597e4-5efb-3289-88ca-a244ef30abac,c2751801-8047-30ce-ba9b-72afebaae76a,Yajaira121 VonRueden376,F,GENERAL PRACTICE,1 WALLACE BASHAW JR WAY,NEWBURYPORT,MA,01950,42.812358,-70.89109499999998,35
f7177f44-bebc-331f-9def-1f8971850e17,a0a14713-50c4-3818-b0cb-8c2047f1458c,Kortney212 Davis923,F,PHYSICAL THERAPY,7 HERRING POND RD,CEDARVILLE,MA,02360-6903,41.888191,-70.59996600000002,0
570e3ab1-9832-3398-99e7-faf8b1ab2d78,a0a14713-50c4-3818-b0cb-8c2047f1458c,Kortney212 Davis923,F,GENERAL PRACTICE,7 HERRING POND RD,CEDARVILLE,MA,02360-6903,41.888191,-70.59996600000002,39
ce9b74be-6f87-3624-8d6c-8638378c3995,92819cdc-db9e-387e-8c4f-4b2b4e8b2e4f,Valorie864 Ritchie586,F,GENERAL PRACTICE,1230 BRIDGE STREET,LOWELL,MA,1850,42.6653405,-71.3038939,1
100b3668-3751-38fc-aab3-b0bed389ab54,0d1563c1-d56c-362e-9e3d-d74463ebbe0f,Cecil300 Hermann103,F,GENERAL PRACTICE,629 PLEASANT STREET,BROCKTON,MA,2301,42.0892313,-71.04551,4
cbd12d5c-74c9-330c-a136-defa2a9719a9,0c127383-39c2-30f2-bd62-448ea6fe1385,Melina208 Wunsch504,F,GENERAL PRACTICE,210 WASHINGTON STREET,FAIRHAVEN,MA,2719,41.6420636,-70.8889896,1
ccb492e7-7c6d-3a62-869c-a66770eab1c9,4e916854-3a59-3f17-bb16-7c406148d822,Homero668 Serna195,M,GENERAL PRACTICE,1399 WASHINGTON STREET,HANOVER,MA,2339,42.144202,-70.844005,2
495d443a-609c-3ddc-95c3-c7656106bfe9,a76bda1d-f42d-3046-b8c6-021f3db0a086,Ilona639 Hartmann983,F,GENERAL PRACTICE,808 MAIN STREET,WALTHAM,MA,2451,42.3760766,-71.242893,2
5d575df7-fde0-3dd2-b94d-d03a0212e99b,7116c200-6663-3503-8314-1ee16845e5d3,Wes853 Koepp521,M,GENERAL PRACTICE,85 PARKHURST ROAD,CHELMSFORD,MA,1824,42.6257767,-71.3593401,5
d3c3b287-7ffe-3e07-ae12-1ab18784564f,c63d0602-724d-3d74-958a-a31b1364eaef,Evan94 Durgan499,M,GENERAL PRACTICE,111 GROSSMAN DRIVE,BRAINTREE,MA,2184,42.21004,-70.999539,11
ce615fe9-f785-3bbc-ba96-43c329746491,ff9474cb-cf9c-350a-a22b-b949ee9793cf,Kassandra256 Schneider199,F,GENERAL PRACTICE,1515 ALLEN STREET,SPRINGFIELD,MA,1118,42.0951927,-72.5094159,5
20b6a56e-8643-3b58-8f54-5f1fe2aad5ad,f1313c7d-3148-335b-adc3-337f15567b82,Yuette836 Little434,F,GENERAL PRACTICE,500 SALEM STREET,WILMINGTON,MA,1887,42.5805281,-71.1438654,3
4c01ab6c-0e25-3780-8afb-57e1efd582eb,e3f1676b-9b40-3544-af4e-17a06bbb98bb,Rita460 Grant908,F,GENERAL PRACTICE,637 WASHINGTON STREET,DORCHESTER,MA,2124,42.2894365,-71.0719941,1
d463e7bc-0afd-3718-9c3f-177890bf7351,a43fb751-96fe-3496-8750-73f85651866d,Saturnina961 Treutel973,F,GENERAL PRACTICE,66B CONCORD STREET,WILMINGTON,MA,1887,42.5587666,-71.1368606,1
7a112976-6ab3-3811-86bc-ad86d1928fa5,b81688f5-bd0e-3c99-963f-860d3e90ab5d,Jerrie417 Balistreri607,F,GENERAL PRACTICE,581 BOYLSTON STREET,BOSTON,MA,2116,42.3505548,-71.0766054,4
f82a28b9-7c9c-345e-8a17-75b2ee2131b0,6e62e63b-c39a-3211-99d8-8b8f0f06774e,Alfredia958 Gleichner915,F,GENERAL PRACTICE,19 TACOMA STREET,WORCESTER,MA,1605,42.3023113,-71.7661395,1
036b59e6-3e9a-372d-bb47-ba57e7364ec1,62fa9127-485f-3032-87cc-6576d91fec94,Sid118 Hoeger474,M,GENERAL PRACTICE,1 ESSEX CENTER DRIVE,PEABODY,MA,1960,42.5369864,-70.9465423,3
97d6097e-f9ad-3f3f-bd9a-72b051c17220,b60f8daf-0362-3c28-9b54-216e7f3e80bd,Edmundo94 Wuckert783,M,GENERAL PRACTICE,1 TROWBRIDGE ROAD,BUZZARDS BAY,MA,2532,41.740785,-70.5980121,2
814e6907-3a20-39c4-b000-680e0aa98529,d672f853-e2a5-324e-98fa-c6d5f8dfc255,Joellen497 Brekke496,F,GENERAL PRACTICE,9 HOPE AVENUE,WALTHAM,MA,2453,42.3700513,-71.2490152,6
cd15f2a8-c7f9-3cd4-ad06-0c961f49e95d,9b5f23f1-c387-3a77-9359-752d26d7f997,Rodger755 Kilback373,M,GENERAL PRACTICE,250 PARADISE ROAD,SWAMPSCOTT,MA,1907,42.47636,-70.9125322,2
3fc7033d-284f-3c72-a594-5dbe11082436,0f7f97f6-693c-3de9-8190-85feaf4632e2,Remona896 Hahn503,F,GENERAL PRACTICE,1 HARBORSIDE DRIVE,EAST BOSTON,MA,2128,42.3634497,-71.0256963,2
2605fa0c-f9c3-3119-88ea-e13c022dc86b,90cf148c-69ed-3d33-aa86-b509c6b0b25f,Hugo693 Balderas66,M,GENERAL PRACTICE,170 GOVERNORS AVENUE,MEDFORD,MA,2155,42.4259086,-71.1113649,4
202bb939-5cef-3921-94bf-58a12c62dd28,ac9ab77c-8124-3dff-9a77-b5bcdb538524,Royce974 Jerde200,M,GENERAL PRACTICE,1778 WASHINGTON STREET  SUITE 7B,STOUGHTON,MA,02072,42.119006,-71.10365,16
78b9fde3-6035-32d5-856c-d263b377f297,945ee7a2-0a03-37b8-832f-2e9190ed5b15,Eloise59 Brekke496,F,GENERAL PRACTICE,25 RAILROAD SQUARE  SUITE 501,HAVERHILL,MA,01832,42.782945,-71.087436,2
d25d0e4b-4780-3c27-a364-d8f5f405cfe2,39a9dcff-a84a-33f2-8f43-560d4c1c49ba,Darryl392 Jast432,M,GENERAL PRACTICE,OLD ROAD TO NINE ACRE CORNER,WEST CONCORD,MA,01742,42.451857,-71.40317900000002,1
a286e62f-55dc-3c55-b028-2dee2dc4f17b,2c80dc5e-fb57-31b0-bf5d-a51a3100962e,Len277 Watsica258,M,GENERAL PRACTICE,120 MAIN STREET,MALDEN,MA,02148,42.42938,-71.058706,1
2a7ea8a1-feb0-31d2-9613-c707c64d42f6,2e24f5e4-1e9e-375e-8772-f0c7a5475b35,Wiley422 Bartell116,M,GENERAL PRACTICE,266 LINCOLN AVENUE,SAUGUS,MA,01906,42.468432,-71.01394599999998,1
5f3a20cc-d0f6-3cf5-95de-d1341f8103df,d1c55b3f-aa6d-38a5-958d-d56af2feb656,Nicky270 Hegmann834,F,GENERAL PRACTICE,211 FRANKLIN STREET,QUINCY,MA,02169,42.261006,-71.008988,1
9f4f5465-d156-3098-a43b-4c69f73cdc25,db417e63-b620-3652-848d-2d2f8955fd6c,Dewayne363 Anderson154,M,GENERAL PRACTICE,2399 BOSTON ROAD,WILBRAHAM,MA,01095,42.132114,-72.438154,1
d6610e3f-816e-3f03-b5cb-aa6b5effbc26,8261a570-cb07-3fb4-af61-10141cfa6419,Wally311 Braun514,M,GENERAL PRACTICE,289 ELM STREET,EVERETT,MA,02149,42.405938,-71.054649,1
0cadaf88-1e85-3615-ba66-e98a22e4c0a3,da7ebb87-3282-3b47-9585-c6acf35ac181,Melvin857 Hoppe518,M,GENERAL PRACTICE,194 BOARDMAN STREET,HAVERHILL,MA,01830,42.782945,-71.087436,2
7d4d12fa-13ea-3d64-8f29-0350eb0c2924,5f4dbf64-28e7-3a45-8481-51043915c14b,Devon268 Halvorson124,M,GENERAL PRACTICE,319 CONCORD ROAD,WESTON,MA,02493,42.360502,-71.303433,1
06afa12d-790c-356f-8aff-be4b7c109f8f,1beea8d0-4311-371a-91ec-30ee8cc7e767,Danilo179 Lynch190,M,GENERAL PRACTICE,34 AGASSIZ AVENUE,BELMONT,MA,02478,42.395317,-71.180284,1
137932ec-5457-3bad-8b16-b47b02934a14,20ea25c8-e222-3134-9031-a6442007ddba,Val761 Eichmann909,M,GENERAL PRACTICE,146 PARK AVENUE,ARLINGTON,MA,02174,42.418722,-71.163912,2
1716b684-b1cd-396c-b49d-b1a326b79c74,4f662045-b40f-30dc-98de-223ef8784a46,John539 Larson43,M,GENERAL PRACTICE,184 SWANTON STREET,WINCHESTER,MA,01890,42.452752,-71.144319,1
7cb32fd1-a8af-313b-b907-478cb3a10f7f,0167201e-4eeb-3190-a526-1429b0ce9429,Delmer311 Franecki195,M,GENERAL PRACTICE,8 BUTLER STREET,BLACKSTONE,MA,01504,42.039991,-71.53240600000002,1
5705280b-73ea-3f83-aa99-33cc6f3b0921,e614f313-5f18-38a7-b85d-07273f197d6a,Elmer371 Treutel973,M,GENERAL PRACTICE,380 SUMNER STREET,STOUGHTON,MA,02072,42.119006,-71.10365,3
5e65c03c-7aaa-3bf4-8272-039e03c8ee05,c65a5afe-9e72-3460-8d9f-047c8fe151bb,Christopher407 Rempel203,F,GENERAL PRACTICE,277 WASHINGTON STREET,ABINGTON,MA,02351,42.119964,-70.957216,1
1d392bac-1399-34d9-b079-281a68191d5d,0cdf803f-9635-3edb-9b3f-6e05c4e404c4,Jesse626 Bayer639,F,GENERAL PRACTICE,99 PARK STREET,BROOKLINE,MA,02146,42.323853,-71.142002,1
ca5ae1a5-f671-3a41-87b6-6a099eae916a,350eba54-18c9-37ba-a7c4-c7eda12e3d24,Clemmie560 Hagenes547,F,GENERAL PRACTICE,120 FISHER AVENUE,BOSTON,MA,02120,42.33196,-71.020173,1
5ae29f22-19a8-34b9-a7a2-d0ffe93479a3,6ff9090a-f904-3a7d-9e84-9fa507bed93b,Toya963 Kub800,F,GENERAL PRACTICE,180 LOW STREET,NEWBURYPORT,MA,01950,42.812358,-70.89109499999998,1
f8dcdc73-8dab-3dbe-806e-5d32b478bf0a,92bc13c6-3e4d-372a-b1ff-0fcf7d394e4f,Tajuana20 Carter549,F,GENERAL PRACTICE,5 REDLANDS ROAD,W ROXBURY,MA,02132,42.375541,-70.970646,2
